film_code,cinema_code,total_sales,tickets_sold,tickets_out,show_time,occu_perc,ticket_price,ticket_use,capacity,date,month,quarter,day
1563,72,28320000,236,0,12,22.74,120000.0,236,1037.8188214599825,2018-09-07,9,3,7
1563,304,16350000,109,0,3,24.72,150000.0,109,440.9385113268609,2018-09-07,9,3,7
1563,344,15600000,112,0,3,14.2,139285.7142857143,112,788.7323943661972,2018-09-07,9,3,7
1563,450,12300000,82,0,3,23.56,150000.0,82,348.0475382003396,2018-09-07,9,3,7
1563,546,8700000,58,0,3,29.74,150000.0,58,195.0235373234701,2018-09-07,9,3,7
1563,524,8460000,62,0,3,71.26,136451.61290322582,62,87.00533258490036,2018-09-07,9,3,7
1563,163,7800000,65,0,5,16.41,120000.0,65,396.09993906154784,2018-09-07,9,3,7
1563,210,6900000,69,0,3,26.85,100000.0,69,256.98324022346367,2018-09-07,9,3,7
1563,489,6450000,46,0,3,38.33,140217.39130434784,46,120.01043569006,2018-09-07,9,3,7
1563,352,6270000,46,0,3,14.56,136304.34782608695,46,315.9340659340659,2018-09-07,9,3,7
1563,88,6120000,51,0,5,15.94,120000.0,51,319.94981179422837,2018-09-07,9,3,7
1563,518,6000000,89,0,3,39.56,67415.73033707865,89,224.9747219413549,2018-09-07,9,3,7
1563,169,5800000,58,0,6,9.34,100000.0,58,620.9850107066381,2018-09-07,9,3,7
1563,141,5550000,37,0,2,21.26,150000.0,37,174.035747883349,2018-09-07,9,3,7
1563,417,4760000,51,0,3,10.0,93333.33333333333,51,509.99999999999994,2018-09-07,9,3,7
1563,528,3540000,31,0,2,32.29,114193.54838709677,31,96.00495509445649,2018-09-07,9,3,7
1563,427,3450000,29,0,2,15.1,118965.5172413793,29,192.05298013245033,2018-09-07,9,3,7
1563,185,2720000,34,0,4,2.28,80000.0,34,1491.2280701754387,2018-09-07,9,3,7
1563,312,2640000,34,0,3,17.71,77647.05882352941,34,191.98193111236588,2018-09-07,9,3,7
1563,431,2640000,22,0,6,8.12,120000.0,22,270.93596059113304,2018-09-07,9,3,7
1563,452,2400000,16,0,1,22.86,150000.0,16,69.9912510936133,2018-09-07,9,3,7
1563,442,2300000,23,0,1,10.41,100000.0,23,220.94140249759846,2018-09-07,9,3,7
1563,56,2000000,20,0,3,8.55,100000.0,20,233.91812865497076,2018-09-07,9,3,7
1563,396,1800000,18,0,3,4.08,100000.0,18,441.1764705882353,2018-09-07,9,3,7
1563,529,1560000,13,0,2,14.13,120000.0,13,92.00283085633404,2018-09-07,9,3,7
1563,181,1320000,15,0,2,4.87,88000.0,15,308.0082135523614,2018-09-07,9,3,7
1563,380,1100000,11,0,1,6.47,100000.0,11,170.01545595054097,2018-09-07,9,3,7
1563,253,1050000,15,0,3,1.27,70000.0,15,1181.1023622047244,2018-09-07,9,3,7
1563,292,770000,11,0,2,3.02,70000.0,11,364.2384105960265,2018-09-07,9,3,7
1563,432,720000,11,0,2,1.8,65454.545454545456,11,611.1111111111111,2018-09-07,9,3,7
1563,522,600000,4,0,3,1.57,150000.0,4,254.77707006369425,2018-09-07,9,3,7
1563,231,600000,10,0,5,0.38,60000.0,10,2631.578947368421,2018-09-07,9,3,7
1563,82,480000,6,0,6,0.34,80000.0,6,1764.705882352941,2018-09-07,9,3,7
1563,532,420000,6,0,3,0.67,70000.0,6,895.5223880597014,2018-09-07,9,3,7
1563,247,320000,7,0,1,3.98,45714.28571428572,7,175.87939698492463,2018-09-07,9,3,7
1563,285,200000,2,0,4,0.45,100000.0,2,444.44444444444446,2018-09-07,9,3,7
1563,448,26100000,174,0,3,30.53,150000.0,174,569.9312151981658,2018-09-06,9,3,6
1563,72,24840000,207,0,12,19.94,120000.0,207,1038.1143430290872,2018-09-06,9,3,6
1563,304,13200000,88,0,3,19.95,150000.0,88,441.10275689223056,2018-09-06,9,3,6
1563,450,11550000,77,0,3,22.13,150000.0,77,347.94396746497966,2018-09-06,9,3,6
1563,344,8850000,60,0,3,7.6,147500.0,60,789.4736842105264,2018-09-06,9,3,6
1563,524,8710000,59,0,4,50.86,147627.11864406778,59,116.00471883602046,2018-09-06,9,3,6
1563,163,6480000,54,0,4,15.38,120000.0,54,351.1053315994798,2018-09-06,9,3,6
1563,352,6450000,45,0,3,14.24,143333.33333333334,45,316.0112359550562,2018-09-06,9,3,6
1563,485,6300000,42,0,3,30.43,150000.0,42,138.0216891225764,2018-09-06,9,3,6
1563,489,5700000,38,0,3,31.67,150000.0,38,119.98736975055257,2018-09-06,9,3,6
1563,210,5000000,50,0,3,19.46,100000.0,50,256.9373072970195,2018-09-06,9,3,6
1563,169,4900000,49,0,6,7.89,100000.0,49,621.0392902408112,2018-09-06,9,3,6
1563,518,4200000,45,0,5,14.38,93333.33333333333,45,312.9346314325452,2018-09-06,9,3,6
1563,442,3000000,31,0,1,14.03,96774.19354838709,31,220.9550962223806,2018-09-06,9,3,6
1563,56,2900000,29,0,3,12.39,100000.0,29,234.05972558514932,2018-09-06,9,3,6
1563,546,2850000,19,0,3,9.74,150000.0,19,195.0718685831622,2018-09-06,9,3,6
1563,529,2520000,21,0,2,22.83,120000.0,21,91.98423127463865,2018-09-06,9,3,6
1563,88,2280000,19,0,5,5.94,120000.0,19,319.86531986531986,2018-09-06,9,3,6
1563,417,2200000,20,0,3,3.92,110000.0,20,510.2040816326531,2018-09-06,9,3,6
1563,185,1920000,24,0,8,0.81,80000.0,24,2962.9629629629626,2018-09-06,9,3,6
1563,427,1800000,12,0,1,12.5,150000.0,12,96.0,2018-09-06,9,3,6
1563,231,1380000,23,0,7,0.63,60000.0,23,3650.7936507936506,2018-09-06,9,3,6
1563,141,1350000,9,0,2,5.17,150000.0,9,174.08123791102514,2018-09-06,9,3,6
1563,452,1200000,8,0,2,5.71,150000.0,8,140.10507880910683,2018-09-06,9,3,6
1563,522,1200000,8,0,3,3.1,150000.0,8,258.06451612903226,2018-09-06,9,3,6
1563,312,800000,10,0,3,5.21,80000.0,10,191.93857965451056,2018-09-06,9,3,6
1563,247,760000,12,0,1,6.82,63333.333333333336,12,175.95307917888562,2018-09-06,9,3,6
1563,285,600000,6,0,4,1.36,100000.0,6,441.17647058823525,2018-09-06,9,3,6
1563,181,480000,5,0,2,1.62,96000.0,5,308.641975308642,2018-09-06,9,3,6
1563,292,420000,6,0,2,1.65,70000.0,6,363.6363636363637,2018-09-06,9,3,6
1563,532,280000,4,0,3,0.45,70000.0,4,888.8888888888889,2018-09-06,9,3,6
1563,431,240000,2,0,6,0.74,120000.0,2,270.27027027027026,2018-09-06,9,3,6
1563,432,160000,2,0,2,0.33,80000.0,2,606.060606060606,2018-09-06,9,3,6
1563,253,140000,2,0,2,0.25,70000.0,2,800.0,2018-09-06,9,3,6
1563,396,100000,1,0,3,0.23,100000.0,1,434.78260869565213,2018-09-06,9,3,6
1563,82,80000,1,0,6,0.06,80000.0,1,1666.6666666666667,2018-09-06,9,3,6
1563,72,15960000,133,0,12,12.81,120000.0,133,1038.2513661202186,2018-09-05,9,3,5
1563,448,10800000,72,0,2,18.95,150000.0,72,379.9472295514512,2018-09-05,9,3,5
1563,524,6000000,40,0,4,34.48,150000.0,40,116.0092807424594,2018-09-05,9,3,5
1563,304,5850000,39,0,3,8.84,150000.0,39,441.1764705882353,2018-09-05,9,3,5
1563,485,3450000,23,0,3,16.67,150000.0,23,137.9724055188962,2018-09-05,9,3,5
1563,56,3300000,45,0,3,19.23,73333.33333333333,45,234.00936037441497,2018-09-05,9,3,5
1563,450,3000000,20,0,3,5.75,150000.0,20,347.82608695652175,2018-09-05,9,3,5
1563,163,2520000,35,0,5,8.84,72000.0,35,395.92760180995475,2018-09-05,9,3,5
1563,344,2400000,16,0,3,2.03,150000.0,16,788.1773399014779,2018-09-05,9,3,5
1563,518,2280000,29,0,3,12.89,78620.68965517242,29,224.9806051202482,2018-09-05,9,3,5
1563,489,2250000,15,0,3,12.5,150000.0,15,120.0,2018-09-05,9,3,5
1563,452,1800000,12,0,2,8.57,150000.0,12,140.02333722287048,2018-09-05,9,3,5
1563,352,1800000,12,0,3,3.8,150000.0,12,315.7894736842105,2018-09-05,9,3,5
1563,141,1500000,11,0,2,6.32,136363.63636363635,11,174.0506329113924,2018-09-05,9,3,5
1563,431,1260000,11,0,6,4.06,114545.45454545454,11,270.93596059113304,2018-09-05,9,3,5
1563,247,800000,11,0,1,6.25,72727.27272727272,11,176.0,2018-09-05,9,3,5
1563,522,750000,5,0,3,1.94,150000.0,5,257.7319587628866,2018-09-05,9,3,5
1563,88,660000,6,0,4,2.34,110000.0,6,256.4102564102564,2018-09-05,9,3,5
1563,181,360000,5,0,2,1.62,72000.0,5,308.641975308642,2018-09-05,9,3,5
1563,231,350000,7,0,7,0.19,50000.0,7,3684.2105263157896,2018-09-05,9,3,5
1563,432,320000,4,0,2,0.66,80000.0,4,606.060606060606,2018-09-05,9,3,5
1563,312,160000,2,0,1,3.13,80000.0,2,63.897763578274756,2018-09-05,9,3,5
1563,285,100000,1,0,4,0.23,100000.0,1,434.78260869565213,2018-09-05,9,3,5
1563,448,31365000,394,0,4,51.84,79606.59898477157,394,760.0308641975308,2018-09-04,9,3,4
1563,163,15780000,263,0,6,42.97,60000.0,263,612.0549220386316,2018-09-04,9,3,4
1563,450,14160000,177,0,3,50.86,80000.0,177,348.0141565080614,2018-09-04,9,3,4
1563,344,13840000,174,0,3,22.05,79540.22988505747,174,789.1156462585034,2018-09-04,9,3,4
1563,72,13680000,228,0,12,21.97,60000.0,228,1037.7787892580793,2018-09-04,9,3,4
1563,304,13600000,170,0,3,38.55,80000.0,170,440.9857328145266,2018-09-04,9,3,4
1563,524,11280000,141,5,7,69.46,80000.0,136,202.99452922545353,2018-09-04,9,3,4
1563,522,10240000,128,0,4,37.21,80000.0,128,343.99355012093525,2018-09-04,9,3,4
1563,546,9920000,124,0,4,47.69,80000.0,124,260.01258125393167,2018-09-04,9,3,4
1563,489,8080000,103,0,4,71.03,78446.60194174758,103,145.00915106293115,2018-09-04,9,3,4
1563,352,6880000,86,0,3,27.22,80000.0,86,315.9441587068332,2018-09-04,9,3,4
1563,518,6480000,110,0,5,34.16,58909.09090909091,110,322.0140515222483,2018-09-04,9,3,4
1563,485,5680000,74,0,3,53.62,76756.75675675676,74,138.00820589332338,2018-09-04,9,3,4
1563,56,4950000,99,0,3,42.31,50000.0,99,233.9872370597967,2018-09-04,9,3,4
1563,529,4740000,79,0,2,85.87,60000.0,79,91.99953417957377,2018-09-04,9,3,4
1563,141,3680000,48,0,2,27.59,76666.66666666667,48,173.97607828923523,2018-09-04,9,3,4
1563,427,3440000,43,0,2,22.4,80000.0,43,191.96428571428572,2018-09-04,9,3,4
1563,431,3240000,54,0,6,19.93,60000.0,54,270.94831911690915,2018-09-04,9,3,4
1563,285,2050000,41,0,4,9.32,50000.0,41,439.9141630901288,2018-09-04,9,3,4
1563,432,1360000,34,0,2,5.57,40000.0,34,610.4129263913824,2018-09-04,9,3,4
1563,380,1200000,24,0,1,14.12,50000.0,24,169.97167138810198,2018-09-04,9,3,4
1563,231,1025000,41,0,7,1.13,25000.0,41,3628.3185840707965,2018-09-04,9,3,4
1563,181,1020000,17,0,2,5.52,60000.0,17,307.9710144927537,2018-09-04,9,3,4
1563,82,920000,23,0,6,1.29,40000.0,23,1782.9457364341085,2018-09-04,9,3,4
1563,484,240000,4,0,3,0.89,60000.0,4,449.43820224719104,2018-10-28,10,4,28
1563,448,13950000,95,0,3,16.67,146842.1052631579,95,569.8860227954409,2018-09-03,9,3,3
1563,524,6490000,50,0,7,24.63,129800.0,50,203.00446609825417,2018-09-03,9,3,3
1563,304,5550000,37,0,3,8.39,150000.0,37,441.0011918951132,2018-09-03,9,3,3
1563,344,5100000,42,0,3,5.32,121428.57142857143,42,789.4736842105262,2018-09-03,9,3,3
1563,352,3450000,25,0,3,7.91,138000.0,25,316.05562579013906,2018-09-03,9,3,3
1563,485,3300000,22,0,3,15.94,150000.0,22,138.01756587202007,2018-09-03,9,3,3
1563,72,3000000,25,0,12,2.41,120000.0,25,1037.3443983402487,2018-09-03,9,3,3
1563,518,2400000,43,0,4,14.33,55813.95348837209,43,300.06978367062106,2018-09-03,9,3,3
1563,489,2250000,15,0,3,12.5,150000.0,15,120.0,2018-09-03,9,3,3
1563,450,2250000,15,0,3,4.31,150000.0,15,348.02784222737824,2018-09-03,9,3,3
1563,163,2220000,29,0,5,6.4,76551.72413793103,29,453.125,2018-09-03,9,3,3
1563,522,1650000,11,0,4,3.2,150000.0,11,343.75,2018-09-03,9,3,3
1563,529,1440000,12,0,2,13.04,120000.0,12,92.02453987730061,2018-09-03,9,3,3
1563,231,1400000,28,0,7,0.77,50000.0,28,3636.363636363636,2018-09-03,9,3,3
1563,141,1050000,7,0,2,4.02,150000.0,7,174.12935323383087,2018-09-03,9,3,3
1563,56,700000,8,0,3,3.42,87500.0,8,233.91812865497076,2018-09-03,9,3,3
1563,285,400000,5,0,4,1.14,80000.0,5,438.5964912280702,2018-09-03,9,3,3
1563,432,320000,7,0,4,0.57,45714.28571428572,7,1228.0701754385966,2018-09-03,9,3,3
1563,82,160000,2,0,6,0.11,80000.0,2,1818.1818181818182,2018-09-03,9,3,3
1563,448,11690000,81,0,2,21.32,144320.98765432098,81,379.92495309568477,2018-09-02,9,3,2
1563,304,8850000,64,0,3,14.51,138281.25,64,441.0751206064783,2018-09-02,9,3,2
1563,489,6450000,43,9,5,18.53,150000.0,34,232.05612520237452,2018-09-02,9,3,2
1563,524,5850000,43,3,7,21.18,136046.51162790696,40,203.02171860245517,2018-09-02,9,3,2
1563,485,4500000,30,0,3,21.74,150000.0,30,137.99448022079116,2018-09-02,9,3,2
1563,163,3600000,39,0,5,8.61,92307.69230769231,39,452.9616724738676,2018-09-02,9,3,2
1563,522,2550000,17,0,4,4.94,150000.0,17,344.12955465587044,2018-09-02,9,3,2
1563,56,2450000,27,0,3,11.54,90740.74074074074,27,233.96880415944543,2018-09-02,9,3,2
1563,72,2400000,20,0,12,1.93,120000.0,20,1036.2694300518135,2018-09-02,9,3,2
1563,352,1950000,13,0,3,4.11,150000.0,13,316.301703163017,2018-09-02,9,3,2
1563,450,1350000,9,0,3,2.59,150000.0,9,347.4903474903475,2018-09-02,9,3,2
1563,431,1080000,9,0,6,5.77,120000.0,9,155.97920277296362,2018-09-02,9,3,2
1563,529,960000,8,0,2,8.7,120000.0,8,91.95402298850576,2018-09-02,9,3,2
1563,432,880000,14,0,4,1.15,62857.142857142855,14,1217.3913043478262,2018-09-02,9,3,2
1563,231,750000,15,0,7,0.41,50000.0,15,3658.5365853658536,2018-09-02,9,3,2
1563,181,720000,8,0,2,2.6,90000.0,8,307.6923076923077,2018-09-02,9,3,2
1563,141,600000,4,0,2,2.3,150000.0,4,173.91304347826087,2018-09-02,9,3,2
1563,82,560000,7,0,6,0.39,80000.0,7,1794.871794871795,2018-09-02,9,3,2
1563,518,480000,10,0,3,4.44,48000.0,10,225.2252252252252,2018-09-02,9,3,2
1563,427,450000,3,0,2,1.56,150000.0,3,192.3076923076923,2018-09-02,9,3,2
1563,344,300000,2,0,3,0.25,150000.0,2,800.0,2018-09-02,9,3,2
1563,546,300000,2,0,3,1.03,150000.0,2,194.1747572815534,2018-09-02,9,3,2
1563,524,8160000,105,2,7,51.72,77714.28571428571,103,203.01624129930394,2018-09-01,9,3,1
1563,448,6910000,47,0,2,12.37,147021.27659574468,47,379.9514955537591,2018-09-01,9,3,1
1563,304,5550000,37,0,3,8.39,150000.0,37,441.0011918951132,2018-09-01,9,3,1
1563,344,4350000,34,0,3,4.31,127941.17647058824,34,788.863109048724,2018-09-01,9,3,1
1563,450,4200000,30,0,3,8.62,140000.0,30,348.02784222737824,2018-09-01,9,3,1
1563,485,3150000,21,0,3,15.22,150000.0,21,137.97634691195796,2018-09-01,9,3,1
1563,489,2880000,36,1,3,30.0,80000.0,35,120.0,2018-09-01,9,3,1
1563,352,2320000,29,0,3,9.18,80000.0,29,315.9041394335512,2018-09-01,9,3,1
1563,518,2280000,25,1,4,8.33,91200.0,24,300.1200480192077,2018-09-01,9,3,1
1563,163,1980000,28,0,5,6.18,70714.28571428571,28,453.074433656958,2018-09-01,9,3,1
1563,56,1900000,19,0,3,8.12,100000.0,19,233.99014778325125,2018-09-01,9,3,1
1563,522,1520000,19,0,4,5.52,80000.0,19,344.2028985507247,2018-09-01,9,3,1
1563,529,1320000,11,0,1,23.4,120000.0,11,47.00854700854701,2018-09-01,9,3,1
1563,432,1120000,19,0,4,1.56,58947.36842105263,19,1217.9487179487178,2018-09-01,9,3,1
1563,72,1080000,9,0,12,0.87,120000.0,9,1034.4827586206898,2018-09-01,9,3,1
1563,546,900000,6,0,4,2.31,150000.0,6,259.7402597402597,2018-09-01,9,3,1
1563,231,550000,11,0,7,0.3,50000.0,11,3666.666666666667,2018-09-01,9,3,1
1563,431,540000,9,0,6,3.32,60000.0,9,271.0843373493976,2018-09-01,9,3,1
1563,380,500000,5,0,1,2.94,100000.0,5,170.06802721088437,2018-09-01,9,3,1
1563,82,480000,6,0,6,0.34,80000.0,6,1764.705882352941,2018-09-01,9,3,1
1563,427,300000,2,0,2,1.04,150000.0,2,192.3076923076923,2018-09-01,9,3,1
1563,285,200000,6,0,4,1.36,33333.333333333336,6,441.17647058823525,2018-09-01,9,3,1
1563,448,24300000,162,0,4,21.32,150000.0,162,759.8499061913695,2018-08-31,8,3,31
1563,304,20100000,134,0,3,30.39,150000.0,134,440.93451793353074,2018-08-31,8,3,31
1563,450,12150000,84,4,3,24.14,144642.85714285713,80,347.970173985087,2018-08-31,8,3,31
1563,344,11100000,82,0,3,10.24,135365.8536585366,82,800.78125,2018-08-31,8,3,31
1563,163,11040000,92,0,6,18.47,120000.0,92,498.1050351922036,2018-08-31,8,3,31
1563,485,10950000,73,0,3,52.9,150000.0,73,137.9962192816635,2018-08-31,8,3,31
1563,524,10930000,89,0,6,51.15,122808.98876404495,89,173.9980449657869,2018-08-31,8,3,31
1563,489,9300000,67,0,3,55.83,138805.97014925373,67,120.0071646068422,2018-08-31,8,3,31
1563,72,9240000,77,0,12,7.42,120000.0,77,1037.735849056604,2018-08-31,8,3,31
1563,352,7090000,51,0,3,16.14,139019.60784313726,51,315.98513011152414,2018-08-31,8,3,31
1563,522,4200000,29,0,4,8.43,144827.58620689655,29,344.0094899169632,2018-08-31,8,3,31
1563,546,3900000,26,0,4,10.0,150000.0,26,260.0,2018-08-31,8,3,31
1563,431,1560000,13,0,6,4.8,120000.0,13,270.83333333333337,2018-08-31,8,3,31
1563,427,1200000,8,0,2,4.17,150000.0,8,191.84652278177458,2018-08-31,8,3,31
1563,56,1150000,12,0,3,5.13,95833.33333333333,12,233.91812865497076,2018-08-31,8,3,31
1563,285,500000,5,0,4,1.14,100000.0,5,438.5964912280702,2018-08-31,8,3,31
1563,518,480000,4,0,2,2.67,120000.0,4,149.81273408239701,2018-08-31,8,3,31
1563,82,240000,3,0,6,0.17,80000.0,3,1764.705882352941,2018-08-31,8,3,31
1563,448,28945000,195,0,4,25.66,148435.89743589744,195,759.937646141855,2018-08-30,8,3,30
1563,524,14070000,106,0,6,60.92,132735.84905660377,106,173.99868680236375,2018-08-30,8,3,30
1563,450,12900000,86,0,3,24.71,150000.0,86,348.0372318899231,2018-08-30,8,3,30
1563,304,10350000,69,0,3,15.65,150000.0,69,440.89456869009587,2018-08-30,8,3,30
1563,344,8100000,54,0,3,6.74,150000.0,54,801.186943620178,2018-08-30,8,3,30
1563,163,7560000,63,0,5,13.91,120000.0,63,452.91157440690154,2018-08-30,8,3,30
1563,72,6960000,61,0,12,5.88,114098.3606557377,61,1037.4149659863947,2018-08-30,8,3,30
1563,546,4650000,31,0,4,11.92,150000.0,31,260.06711409395973,2018-08-30,8,3,30
1563,485,3600000,24,0,3,17.39,150000.0,24,138.0103507763082,2018-08-30,8,3,30
1563,489,3150000,21,1,3,17.5,150000.0,20,120.0,2018-08-30,8,3,30
1563,522,2700000,18,0,4,5.23,150000.0,18,344.1682600382409,2018-08-30,8,3,30
1563,56,2300000,23,0,3,9.83,100000.0,23,233.97761953204474,2018-08-30,8,3,30
1563,352,2250000,15,0,3,4.75,150000.0,15,315.7894736842105,2018-08-30,8,3,30
1563,427,1950000,13,0,2,6.77,150000.0,13,192.02363367799114,2018-08-30,8,3,30
1563,380,1100000,11,0,1,6.47,100000.0,11,170.01545595054097,2018-08-30,8,3,30
1563,518,900000,11,0,3,6.4,81818.18181818182,11,171.875,2018-08-30,8,3,30
1563,82,640000,8,0,6,0.45,80000.0,8,1777.7777777777778,2018-08-30,8,3,30
1563,431,600000,5,0,6,1.85,120000.0,5,270.27027027027026,2018-08-30,8,3,30
1563,448,16420000,113,0,4,14.87,145309.73451327434,113,759.9193006052456,2018-08-29,8,3,29
1563,304,6600000,48,0,3,10.88,137500.0,48,441.17647058823525,2018-08-29,8,3,29
1563,163,5280000,44,0,5,9.09,120000.0,44,484.048404840484,2018-08-29,8,3,29
1563,485,4950000,33,0,3,23.91,150000.0,33,138.01756587202007,2018-08-29,8,3,29
1563,518,3840000,41,0,5,6.95,93658.53658536586,41,589.9280575539568,2018-08-29,8,3,29
1563,352,2650000,20,0,4,4.76,132500.0,20,420.1680672268908,2018-08-29,8,3,29
1563,344,2550000,17,0,3,2.12,150000.0,17,801.8867924528302,2018-08-29,8,3,29
1563,522,2100000,14,0,4,4.07,150000.0,14,343.98034398034395,2018-08-29,8,3,29
1563,72,2040000,19,0,12,1.83,107368.42105263157,19,1038.2513661202186,2018-08-29,8,3,29
1563,450,1950000,13,0,3,3.74,150000.0,13,347.5935828877005,2018-08-29,8,3,29
1563,546,1800000,12,0,3,6.15,150000.0,12,195.1219512195122,2018-08-29,8,3,29
1563,489,1650000,11,0,3,9.17,150000.0,11,119.95637949836424,2018-08-29,8,3,29
1563,56,1250000,13,0,3,5.56,96153.84615384616,13,233.81294964028777,2018-08-29,8,3,29
1563,431,360000,3,0,3,1.11,120000.0,3,270.27027027027026,2018-08-29,8,3,29
1563,427,300000,2,0,2,1.04,150000.0,2,192.3076923076923,2018-08-29,8,3,29
1563,39,105060000,915,0,3,55.35,114819.67213114754,915,1653.1165311653115,2018-10-26,10,4,26
1563,253,2100000,30,0,1,31.58,70000.0,30,94.99683343888537,2018-10-26,10,4,26
1563,39,69960000,606,0,2,54.99,115445.54455445544,606,1102.0185488270592,2018-10-25,10,4,25
1563,253,2100000,30,0,1,31.58,70000.0,30,94.99683343888537,2018-10-25,10,4,25
1563,39,34980000,292,0,1,52.99,119794.52054794521,292,551.0473674278165,2018-10-24,10,4,24
1563,253,2100000,30,0,1,31.58,70000.0,30,94.99683343888537,2018-10-24,10,4,24
1589,448,30000000,200,0,2,86.96,150000.0,200,229.99080036798532,2018-11-03,11,4,3
1589,94,920000,23,0,2,2.23,40000.0,23,1031.390134529148,2018-11-03,11,4,3
1589,163,720000,6,0,3,3.21,120000.0,6,186.9158878504673,2018-11-03,11,4,3
1589,524,640000,8,0,1,34.78,80000.0,8,23.001725129384702,2018-11-03,11,4,3
1589,338,530000,9,0,2,1.96,58888.88888888889,9,459.1836734693878,2018-11-03,11,4,3
1589,72,480000,8,0,3,2.64,60000.0,8,303.030303030303,2018-11-03,11,4,3
1589,88,480000,8,0,6,2.08,60000.0,8,384.6153846153846,2018-11-03,11,4,3
1589,304,400000,5,0,3,1.13,80000.0,5,442.47787610619474,2018-11-03,11,4,3
1589,553,330000,11,0,1,11.0,30000.0,11,100.0,2018-11-03,11,4,3
1589,222,240000,3,0,1,0.53,80000.0,3,566.0377358490566,2018-11-03,11,4,3
1589,194,200000,4,0,2,0.76,50000.0,4,526.3157894736843,2018-11-03,11,4,3
1589,210,200000,3,0,3,4.17,66666.66666666667,3,71.94244604316546,2018-11-03,11,4,3
1589,163,5520000,46,0,2,32.39,120000.0,46,142.01914171040443,2018-11-02,11,4,2
1589,489,2690000,24,0,3,19.2,112083.33333333333,24,125.0,2018-11-02,11,4,2
1589,72,2400000,20,0,3,6.6,120000.0,20,303.030303030303,2018-11-02,11,4,2
1589,344,1800000,12,0,2,20.0,150000.0,12,60.0,2018-11-02,11,4,2
1589,94,1600000,20,0,2,1.94,80000.0,20,1030.9278350515465,2018-11-02,11,4,2
1589,524,1050000,7,0,1,30.43,150000.0,7,23.003614853762734,2018-11-02,11,4,2
1589,222,800000,10,0,1,1.78,80000.0,10,561.7977528089887,2018-11-02,11,4,2
1589,83,500000,5,0,6,0.58,100000.0,5,862.0689655172415,2018-11-02,11,4,2
1589,304,450000,3,0,3,0.68,150000.0,3,441.17647058823525,2018-11-02,11,4,2
1589,448,450000,3,0,1,1.53,150000.0,3,196.078431372549,2018-11-02,11,4,2
1589,553,360000,6,0,1,6.0,60000.0,6,100.0,2018-11-02,11,4,2
1589,194,350000,7,0,2,1.33,50000.0,7,526.3157894736842,2018-11-02,11,4,2
1589,88,240000,2,0,6,0.52,120000.0,2,384.6153846153846,2018-11-02,11,4,2
1589,524,3300000,22,0,1,95.65,150000.0,22,23.000522739153162,2018-11-01,11,4,1
1589,163,3120000,26,0,2,18.31,120000.0,26,141.99890770071,2018-11-01,11,4,1
1589,72,2520000,21,0,3,6.93,120000.0,21,303.030303030303,2018-11-01,11,4,1
1589,344,2100000,14,0,2,23.33,150000.0,14,60.00857265323618,2018-11-01,11,4,1
1589,94,1440000,18,0,2,1.74,80000.0,18,1034.4827586206898,2018-11-01,11,4,1
1589,448,1050000,7,0,1,3.57,150000.0,7,196.07843137254903,2018-11-01,11,4,1
1589,304,900000,6,0,3,1.36,150000.0,6,441.17647058823525,2018-11-01,11,4,1
1589,553,600000,10,0,1,10.0,60000.0,10,100.0,2018-11-01,11,4,1
1589,56,600000,6,0,1,7.69,100000.0,6,78.02340702210662,2018-11-01,11,4,1
1589,489,550000,6,0,1,24.0,91666.66666666667,6,25.0,2018-11-01,11,4,1
1589,194,550000,11,0,2,2.09,50000.0,11,526.3157894736843,2018-11-01,11,4,1
1589,83,500000,5,0,4,0.87,100000.0,5,574.7126436781609,2018-11-01,11,4,1
1589,222,400000,5,0,1,0.89,80000.0,5,561.7977528089887,2018-11-01,11,4,1
1589,524,1650000,11,0,1,47.83,150000.0,11,22.998118335772528,2018-10-31,10,4,31
1589,304,1500000,10,0,3,2.27,150000.0,10,440.52863436123346,2018-10-31,10,4,31
1589,489,770000,7,0,1,16.67,110000.0,7,41.991601679664065,2018-10-31,10,4,31
1589,448,750000,5,0,1,2.55,150000.0,5,196.07843137254903,2018-10-31,10,4,31
1589,553,660000,11,0,1,11.0,60000.0,11,100.0,2018-10-31,10,4,31
1589,72,600000,5,0,3,1.65,120000.0,5,303.030303030303,2018-10-31,10,4,31
1589,94,160000,2,0,2,0.19,80000.0,2,1052.6315789473686,2018-10-29,10,4,29
1589,448,900000,6,0,1,3.06,150000.0,6,196.078431372549,2018-10-28,10,4,28
1589,489,600000,4,0,1,9.52,150000.0,4,42.016806722689076,2018-10-28,10,4,28
1589,526,600000,10,0,1,3.62,60000.0,10,276.24309392265195,2018-10-28,10,4,28
1589,526,420000,7,0,1,2.54,60000.0,7,275.59055118110234,2018-10-27,10,4,27
1589,344,320000,4,0,2,6.67,80000.0,4,59.97001499250375,2018-10-27,10,4,27
1589,448,240000,3,0,1,1.53,80000.0,3,196.078431372549,2018-10-27,10,4,27
1589,72,180000,3,0,6,0.5,60000.0,3,600.0,2018-10-27,10,4,27
1589,304,160000,2,0,3,0.45,80000.0,2,444.44444444444446,2018-10-27,10,4,27
1589,94,40000,1,0,2,0.1,40000.0,1,1000.0,2018-10-27,10,4,27
1589,304,1500000,10,0,3,2.27,150000.0,10,440.52863436123346,2018-10-26,10,4,26
1589,526,1500000,29,0,2,5.25,51724.137931034486,29,552.3809523809524,2018-10-26,10,4,26
